year,area_name_en,room_id,median_annual_rent,min_annual_rent,max_annual_rent,median_transaction_amount,rental_yield_percentage,rooms_en
2021.0,Al Barsha South Fifth,1.0,42000.0,15000,100000,665769.0,6.0,1 BHK
2021.0,Al Barsha South Fifth,2.0,100000.0,10000,170000,695000.0,14.0,2 BHK
2021.0,Al Barsha South Fifth,3.0,112625.0,65000,190000,1360000.0,8.0,3 BHK
2021.0,Al Barsha South Fourth,0.0,26000.0,5000,6022500,397105.0,7.0,Studio
2021.0,Al Barsha South Fourth,1.0,40000.0,10000,6022500,606720.0,7.0,1 BHK
2021.0,Al Barsha South Fourth,2.0,60000.0,3333,6022500,835000.0,7.0,2 BHK
2021.0,Al Barsha South Fourth,3.0,90000.0,30000,6022500,1200000.0,8.0,3 BHK
2021.0,Al Barsha South Fourth,4.0,110000.0,34476,225000,1646963.0,7.0,4 BHK
2021.0,Al Barshaa South Second,0.0,23968.0,19978,42000,512184.0,5.0,Studio
2021.0,Al Barshaa South Second,1.0,37000.0,15000,180000,730240.0,5.0,1 BHK
2021.0,Al Barshaa South Second,2.0,57500.0,45000,95000,1168163.0,5.0,2 BHK
2021.0,Al Barshaa South Third,0.0,27000.0,10267,396000,359953.0,8.0,Studio
2021.0,Al Barshaa South Third,1.0,41500.0,1,1657174,628075.0,7.0,1 BHK
2021.0,Al Barshaa South Third,2.0,60000.0,10000,1657174,1022848.0,6.0,2 BHK
2021.0,Al Barshaa South Third,3.0,85000.0,85,1657174,800000.0,11.0,3 BHK
2021.0,Al Goze Fourth,0.0,28000.0,15000,229500,346636.0,8.0,Studio
2021.0,Al Goze Fourth,1.0,40000.0,21600,3100000,558000.0,7.0,1 BHK
2021.0,Al Goze Fourth,2.0,50000.0,5000,3100000,693500.0,7.0,2 BHK
2021.0,Al Goze Fourth,3.0,67500.0,39315,150000,1060000.0,6.0,3 BHK
2021.0,Al Goze Fourth,4.0,140000.0,70000,200000,1500000.0,9.0,4 BHK
2021.0,Al Hebiah Fifth,0.0,2513703.0,18000,4023852,233785.5,1075.0,Studio
2021.0,Al Hebiah Fifth,1.0,36000.0,22000,4023852,350000.0,10.0,1 BHK
2021.0,Al Hebiah Fifth,2.0,55000.0,10000,4023852,550000.0,10.0,2 BHK
2021.0,Al Hebiah Fifth,3.0,72406.5,50000,95611,832500.0,9.0,3 BHK
2021.0,Al Hebiah First,0.0,30000.0,24000,75928,387500.0,8.0,Studio
2021.0,Al Hebiah First,1.0,43000.0,18000,110000,542500.0,8.0,1 BHK
2021.0,Al Hebiah First,2.0,70000.0,1,133300,907500.0,8.0,2 BHK
2021.0,Al Hebiah First,3.0,105000.0,1,242000,1376983.0,8.0,3 BHK
2021.0,Al Hebiah First,4.0,156250.0,1,280000,1791273.0,9.0,4 BHK
2021.0,Al Hebiah Fourth,0.0,22000.0,12000,310000,300000.0,7.0,Studio
2021.0,Al Hebiah Fourth,1.0,33000.0,3200,78000,443300.0,7.0,1 BHK
2021.0,Al Hebiah Fourth,2.0,49011.5,24000,620000,650000.0,8.0,2 BHK
2021.0,Al Hebiah Fourth,3.0,85000.0,38333,230000,850000.0,10.0,3 BHK
2021.0,Al Hebiah Second,0.0,28000.0,20000,50000,399000.0,7.0,Studio
2021.0,Al Hebiah Second,1.0,55000.0,30000,80000,500000.0,11.0,1 BHK
2021.0,Al Hebiah Second,2.0,60000.0,24933,115000,785881.5,8.0,2 BHK
2021.0,Al Hebiah Second,3.0,70000.0,55000,150000,782500.0,9.0,3 BHK
2021.0,Al Hebiah Sixth,1.0,36100.0,31620,105000,630000.0,6.0,1 BHK
2021.0,Al Hebiah Sixth,2.0,75000.0,60000,140000,1394000.0,5.0,2 BHK
2021.0,Al Hebiah Sixth,3.0,105000.0,69231,229000,1914000.0,5.0,3 BHK
2021.0,Al Hebiah Third,0.0,28000.0,20000,45000,506000.0,6.0,Studio
2021.0,Al Hebiah Third,1.0,48000.0,22000,100000,740000.0,6.0,1 BHK
2021.0,Al Hebiah Third,2.0,83000.0,38000,125000,1330000.0,6.0,2 BHK
2021.0,Al Hebiah Third,3.0,112000.0,36000,230000,1647000.0,7.0,3 BHK
2021.0,Al Jadaf,0.0,34000.0,1000,60000,530125.0,6.0,Studio
2021.0,Al Jadaf,1.0,44000.0,5000,703636,611060.5,7.0,1 BHK
2021.0,Al Jadaf,2.0,64000.0,15000,300000,850000.0,8.0,2 BHK
2021.0,Al Jadaf,3.0,98500.0,45000,400000,1404227.0,7.0,3 BHK
2021.0,Al Jadaf,4.0,140000.0,1000,600000,6100000.0,2.0,4 BHK
2021.0,Al Khairan First,1.0,54500.0,6,140000,954444.0,6.0,1 BHK
2021.0,Al Khairan First,2.0,85000.0,40000,150000,1878388.0,5.0,2 BHK
2021.0,Al Khairan First,3.0,125000.0,50000,230000,3088888.0,4.0,3 BHK
2021.0,Al Khairan First,4.0,190000.0,100000,205000,4859388.0,4.0,4 BHK
2021.0,Al Kheeran,1.0,38000.0,15000,90000,1450000.0,3.0,1 BHK
2021.0,Al Kheeran,2.0,100000.0,30000,156426,1987500.0,5.0,2 BHK
2021.0,Al Kheeran,3.0,147500.5,28299,218232,2200000.0,7.0,3 BHK
2021.0,Al Kheeran,4.0,180000.0,120000,230620,3225000.0,6.0,4 BHK
2021.0,Al Kifaf,1.0,65500.0,60000,90000,852000.0,8.0,1 BHK
2021.0,Al Kifaf,2.0,90000.0,50000,126000,1440000.0,6.0,2 BHK
2021.0,Al Kifaf,3.0,135000.0,120000,160000,2134282.5,6.0,3 BHK
2021.0,Al Merkadh,0.0,34000.0,27692,50000,531439.5,6.0,Studio
2021.0,Al Merkadh,1.0,56000.0,35000,85229,975000.0,6.0,1 BHK
2021.0,Al Merkadh,2.0,85000.0,60000,140000,1603892.0,5.0,2 BHK
2021.0,Al Merkadh,3.0,140000.0,110000,400000,2449983.0,6.0,3 BHK
2021.0,Al Merkadh,4.0,400000.0,30000,1000000,7801515.0,5.0,4 BHK
2021.0,Al Qusais Industrial Fourth,1.0,32000.0,24000,42000,337500.0,9.0,1 BHK
2021.0,Al Safouh First,0.0,35000.0,27000,110400,378365.0,9.0,Studio
2021.0,Al Safouh First,1.0,50000.0,30000,92000,606288.0,8.0,1 BHK
2021.0,Al Safouh First,2.0,70000.0,50000,103000,797407.0,9.0,2 BHK
2021.0,Al Safouh First,3.0,150000.0,75000,195000,1806002.0,8.0,3 BHK
2021.0,Al Safouh Second,1.0,60000.0,19945,130000,2042280.0,3.0,1 BHK
2021.0,Al Safouh Second,2.0,100000.0,30000,199732,3052000.0,3.0,2 BHK
2021.0,Al Safouh Second,3.0,135000.0,105000,3987500,3744020.0,4.0,3 BHK
2021.0,Al Safouh Second,4.0,161538.0,79750,3987500,15740000.0,1.0,4 BHK
2021.0,Al Thanyah Fifth,0.0,32000.0,4500,78000,414636.0,8.0,Studio
2021.0,Al Thanyah Fifth,1.0,48000.0,2000,331794,769866.0,6.0,1 BHK
2021.0,Al Thanyah Fifth,2.0,72000.0,18000,984706,1091837.0,7.0,2 BHK
2021.0,Al Thanyah Fifth,3.0,145000.0,30000,430000,1533537.0,9.0,3 BHK
2021.0,Al Thanyah Fifth,4.0,200000.0,65000,450000,5909757.5,3.0,4 BHK
2021.0,Al Thanyah First,0.0,35000.0,25000,50400,1060000.0,3.0,Studio
2021.0,Al Thanyah First,1.0,42000.0,24000,950000,910805.0,5.0,1 BHK
2021.0,Al Thanyah First,2.0,60000.0,10000,950000,870000.0,7.0,2 BHK
2021.0,Al Thanyah First,3.0,86985.0,38000,636000,1050000.0,8.0,3 BHK
2021.0,Al Thanyah Third,0.0,35000.0,15000,60000,502500.0,7.0,Studio
2021.0,Al Thanyah Third,1.0,55000.0,10000,280000,730700.0,8.0,1 BHK
2021.0,Al Thanyah Third,2.0,92000.0,22000,1200000,1286250.0,7.0,2 BHK
2021.0,Al Thanyah Third,3.0,145000.0,10000,350000,1750000.0,8.0,3 BHK
2021.0,Al Thanyah Third,4.0,250000.0,100000,550000,2150000.0,12.0,4 BHK
2021.0,Al Warsan First,0.0,17500.0,1000,1578000,208000.0,8.0,Studio
2021.0,Al Warsan First,1.0,26000.0,24,8000000,307500.0,8.0,1 BHK
2021.0,Al Warsan First,2.0,38500.0,10000,1578000,700000.0,6.0,2 BHK
2021.0,Al Warsan First,3.0,78750.0,34000,110000,1000000.0,8.0,3 BHK
2021.0,Al Wasl,1.0,100000.0,32571,453338,1474000.0,7.0,1 BHK
2021.0,Al Wasl,2.0,123525.0,6,453338,2458500.0,5.0,2 BHK
2021.0,Al Wasl,3.0,170000.0,45000,2145000,3434000.0,5.0,3 BHK
2021.0,Al Wasl,4.0,170000.0,12,3008280,5642000.0,3.0,4 BHK
2021.0,Al Yelayiss 2,0.0,21000.0,18000,50000,452888.0,5.0,Studio
2021.0,Al Yelayiss 2,1.0,30000.0,12000,278000,600388.0,5.0,1 BHK
2021.0,Al Yelayiss 2,2.0,45000.0,13333,278000,765000.0,6.0,2 BHK
2021.0,Al Yelayiss 2,3.0,85000.0,1000,958065,1255888.0,7.0,3 BHK
2021.0,Al Yelayiss 2,4.0,105000.0,5000,148000,1400888.0,7.0,4 BHK
2021.0,Burj Khalifa,0.0,45000.0,28000,110000,850000.0,5.0,Studio
2021.0,Burj Khalifa,1.0,72000.0,5384,225000,1152250.0,6.0,1 BHK
2021.0,Burj Khalifa,2.0,110000.0,10000,550000,2102444.0,5.0,2 BHK
2021.0,Burj Khalifa,3.0,170000.0,1,440000,3585000.0,5.0,3 BHK
2021.0,Burj Khalifa,4.0,425000.0,150000,900000,11071944.0,4.0,4 BHK
2021.0,Business Bay,0.0,40000.0,13412,108000,652100.0,6.0,Studio
2021.0,Business Bay,1.0,56890.5,9973,756000,1021938.0,6.0,1 BHK
2021.0,Business Bay,2.0,84000.0,10000,2625000,1767051.0,5.0,2 BHK
2021.0,Business Bay,3.0,120000.0,25000,600000,2668854.5,4.0,3 BHK
2021.0,Business Bay,4.0,195008.0,100000,500000,2681585.0,7.0,4 BHK
2021.0,Dubai Investment Park First,0.0,185674.0,6600,1986207,332590.0,56.0,Studio
2021.0,Dubai Investment Park First,1.0,45000.0,6480,9000000,547534.5,8.0,1 BHK
2021.0,Dubai Investment Park First,2.0,51600.0,10000,9000000,1250000.0,4.0,2 BHK
2021.0,Dubai Investment Park First,3.0,141750.0,47000,580000,2538843.0,6.0,3 BHK
2021.0,Dubai Investment Park First,4.0,170000.0,30000,240000,1825000.0,9.0,4 BHK
2021.0,Dubai Investment Park Second,0.0,22000.0,3614,5000000,230000.0,10.0,Studio
2021.0,Dubai Investment Park Second,1.0,45000.0,5013,5000000,450000.0,10.0,1 BHK
2021.0,Dubai Investment Park Second,2.0,54000.0,22000,5000000,594690.0,9.0,2 BHK
2021.0,Dubai Investment Park Second,3.0,5000000.0,62000,5000000,1095000.0,457.0,3 BHK
2021.0,Hadaeq Sheikh Mohammed Bin Rashid,0.0,39000.0,38000,40000,480000.0,8.0,Studio
2021.0,Hadaeq Sheikh Mohammed Bin Rashid,1.0,55000.0,30000,137000,814980.0,7.0,1 BHK
2021.0,Hadaeq Sheikh Mohammed Bin Rashid,2.0,83000.0,16800,180000,1514194.0,5.0,2 BHK
2021.0,Hadaeq Sheikh Mohammed Bin Rashid,3.0,130000.0,45000,285000,2220000.0,6.0,3 BHK
2021.0,Hadaeq Sheikh Mohammed Bin Rashid,4.0,140000.0,15000,385000,5374485.0,3.0,4 BHK
2021.0,Hessyan First,0.0,21000.0,17500,29000,270000.0,8.0,Studio
2021.0,Hessyan First,1.0,26500.0,14663,57405,297500.0,9.0,1 BHK
2021.0,Hessyan First,2.0,38656.5,20000,65000,434000.0,9.0,2 BHK
2021.0,Hessyan First,3.0,60149.0,6500,135000,455000.0,13.0,3 BHK
2021.0,Island 2,1.0,350000.0,260000,500000,5900000.0,6.0,1 BHK
2021.0,Island 2,2.0,475000.0,199464,750000,8585000.0,6.0,2 BHK
2021.0,Island 2,3.0,650000.0,500000,1125000,15000000.0,4.0,3 BHK
2021.0,Island 2,4.0,1450000.0,1450000,1450000,33000000.0,4.0,4 BHK
2021.0,Jabal Ali First,0.0,25000.0,5000,6600000,383440.5,7.0,Studio
2021.0,Jabal Ali First,1.0,38000.0,1000,6600000,637000.0,6.0,1 BHK
2021.0,Jabal Ali First,2.0,55000.0,20333,277524,850000.0,6.0,2 BHK
2021.0,Jabal Ali First,3.0,92500.0,105,857793,1072500.0,9.0,3 BHK
2021.0,Jabal Ali Industrial Second,0.0,24000.0,19500,45000,375000.0,6.0,Studio
2021.0,Jabal Ali Industrial Second,1.0,32000.0,22000,45000,535000.0,6.0,1 BHK
2021.0,Jabal Ali Industrial Second,2.0,44500.0,34000,120000,500000.0,9.0,2 BHK
2021.0,Jabal Ali Industrial Second,3.0,55000.0,47000,68000,954200.0,6.0,3 BHK
2021.0,Jumeirah First,1.0,54000.0,24000,210000,1491000.0,4.0,1 BHK
2021.0,Jumeirah First,2.0,70000.0,10000,200000,2225500.0,3.0,2 BHK
2021.0,Jumeirah First,3.0,145000.0,25000,500000,4400000.0,3.0,3 BHK
2021.0,Jumeirah First,4.0,180000.0,25000,900000,7250000.0,2.0,4 BHK
2021.0,Jumeirah Second,2.0,89105.5,85000,100008,11954250.0,1.0,2 BHK
2021.0,Jumeirah Second,3.0,155000.0,80000,2310000,15894270.0,1.0,3 BHK
2021.0,Jumeirah Second,4.0,165000.0,80000,760320,25415179.5,1.0,4 BHK
2021.0,Madinat Al Mataar,0.0,20000.0,11912,1600000,293500.0,7.0,Studio
2021.0,Madinat Al Mataar,1.0,28000.0,19000,1600000,377530.0,7.0,1 BHK
2021.0,Madinat Al Mataar,2.0,40000.0,19814,150000,750000.0,5.0,2 BHK
2021.0,Madinat Al Mataar,3.0,60000.0,25000,200000,975000.0,6.0,3 BHK
2021.0,Madinat Al Mataar,4.0,115000.0,85000,130000,1143861.5,10.0,4 BHK
2021.0,Madinat Dubai Almelaheyah,1.0,50000.0,12639,190000,991388.0,5.0,1 BHK
2021.0,Madinat Hind 4,2.0,55000.0,50000,66000,805000.0,7.0,2 BHK
2021.0,Marsa Dubai,0.0,40000.0,10000,128334,669216.0,6.0,Studio
2021.0,Marsa Dubai,1.0,60000.0,10000,820000,1400000.0,4.0,1 BHK
2021.0,Marsa Dubai,2.0,85000.0,1,450000,2228245.0,4.0,2 BHK
2021.0,Marsa Dubai,3.0,125000.0,1,30000000,3290000.0,4.0,3 BHK
2021.0,Marsa Dubai,4.0,162000.0,10000,1400000,4851870.0,3.0,4 BHK
2021.0,Me'Aisem First,0.0,19000.0,26,3877084,250196.5,8.0,Studio
2021.0,Me'Aisem First,1.0,31000.0,10000,3877084,663186.0,5.0,1 BHK
2021.0,Me'Aisem First,2.0,45000.0,22000,3877084,987680.5,5.0,2 BHK
2021.0,Me'Aisem First,3.0,92500.0,27000,3877084,1406400.0,7.0,3 BHK
2021.0,Me'Aisem First,4.0,270000.0,75000,653000,2496380.0,11.0,4 BHK
2021.0,Mirdif,0.0,35000.0,16800,43018,602000.0,6.0,Studio
2021.0,Mirdif,1.0,47618.5,25000,2712934,941112.5,5.0,1 BHK
2021.0,Mirdif,2.0,62000.0,0,2712934,1160000.0,5.0,2 BHK
2021.0,Mirdif,3.0,83811.0,12491,2712934,1880000.0,4.0,3 BHK
2021.0,Mirdif,4.0,100000.0,5000,320000,3529341.0,3.0,4 BHK
2021.0,Muhaisanah First,1.0,55000.0,45000,93163,1039800.0,5.0,1 BHK
2021.0,Muhaisanah First,2.0,75000.0,36000,92500,1580800.0,5.0,2 BHK
2021.0,Muhaisanah First,3.0,102500.0,45000,260000,2366800.0,4.0,3 BHK
2021.0,Nad Al Shiba First,1.0,55000.0,38000,85000,870000.0,6.0,1 BHK
2021.0,Nad Al Shiba First,2.0,90000.0,39945,135000,1300000.0,7.0,2 BHK
2021.0,Nad Al Shiba First,3.0,117500.0,58243,210000,2220000.0,5.0,3 BHK
2021.0,Nad Al Shiba First,4.0,150000.0,20000,350000,3000000.0,5.0,4 BHK
2021.0,Nadd Hessa,0.0,24000.0,5000,810000,306000.0,8.0,Studio
2021.0,Nadd Hessa,1.0,34000.0,500,810000,410000.0,8.0,1 BHK
2021.0,Nadd Hessa,2.0,55000.0,10000,110000,720000.0,8.0,2 BHK
2021.0,Nadd Hessa,3.0,95000.0,1000,181500,1055000.0,9.0,3 BHK
2021.0,Palm Jumeirah,0.0,55000.0,39070,80000,850000.0,6.0,Studio
2021.0,Palm Jumeirah,1.0,95000.0,1000,190000,1448393.0,7.0,1 BHK
2021.0,Palm Jumeirah,2.0,120000.0,20000,1000000,2100000.0,6.0,2 BHK
2021.0,Palm Jumeirah,3.0,160000.0,24000,2600000,3222400.0,5.0,3 BHK
2021.0,Palm Jumeirah,4.0,370000.0,10000,3000000,15957500.0,2.0,4 BHK
2021.0,Rega Al Buteen,1.0,111000.0,31000,3200000,600000.0,18.0,1 BHK
2021.0,Rega Al Buteen,2.0,65000.0,30000,3200000,1176000.0,6.0,2 BHK
2021.0,Rega Al Buteen,3.0,100000.0,60000,135000,1096188.0,9.0,3 BHK
2021.0,Saih Shuaib 2,1.0,33115.5,19000,2769231,375000.0,9.0,1 BHK
2021.0,Saih Shuaib 2,2.0,134387.0,31316,2769231,500000.0,27.0,2 BHK
2021.0,Trade Center Second,1.0,60000.0,4,244068,850000.0,7.0,1 BHK
2021.0,Trade Center Second,2.0,78000.0,6,320000,1400000.0,6.0,2 BHK
2021.0,Trade Center Second,3.0,100000.0,12,897931,2575000.0,4.0,3 BHK
2021.0,Trade Center Second,4.0,205000.0,115000,360000,3555000.0,6.0,4 BHK
2021.0,Um Hurair Second,0.0,18333.0,18333,18333,1148625.0,2.0,Studio
2021.0,Um Hurair Second,1.0,48000.0,16000,90000,2900000.0,2.0,1 BHK
2021.0,Um Suqaim Third,1.0,30000.0,12,120000,1337000.0,2.0,1 BHK
2021.0,Um Suqaim Third,2.0,74000.0,30000,100000,2264500.0,3.0,2 BHK
2021.0,Um Suqaim Third,3.0,150000.0,15000,250000,3568000.0,4.0,3 BHK
2021.0,Um Suqaim Third,4.0,175000.0,50000,800000,5441500.0,3.0,4 BHK
2021.0,Wadi Al Safa 2,0.0,24000.0,3000,45000,348750.0,7.0,Studio
2021.0,Wadi Al Safa 2,1.0,29000.0,4000,68000,350000.0,8.0,1 BHK
2021.0,Wadi Al Safa 2,2.0,45000.0,500,105000,480000.0,9.0,2 BHK
2021.0,Wadi Al Safa 2,3.0,65000.0,15000,170000,720000.0,9.0,3 BHK
2021.0,Wadi Al Safa 3,0.0,25000.0,1,7776000,442851.0,6.0,Studio
2021.0,Wadi Al Safa 3,1.0,38000.0,1,7776000,1133801.0,3.0,1 BHK
2021.0,Wadi Al Safa 3,2.0,53000.0,1,7776000,1425865.0,4.0,2 BHK
2021.0,Wadi Al Safa 3,3.0,70000.0,56000,7776000,950000.0,7.0,3 BHK
2021.0,Wadi Al Safa 5,0.0,21000.0,13000,360000,265000.0,8.0,Studio
2021.0,Wadi Al Safa 5,1.0,30000.0,167,1415108,435000.0,7.0,1 BHK
2021.0,Wadi Al Safa 5,2.0,40500.0,20000,1415108,510000.0,8.0,2 BHK
2021.0,Wadi Al Safa 5,3.0,82550.5,49000,195000,731000.0,11.0,3 BHK
2021.0,Wadi Al Safa 7,0.0,40000.0,40000,42000,290270.0,14.0,Studio
2021.0,Wadi Al Safa 7,1.0,52000.0,40000,65000,399341.0,13.0,1 BHK
2021.0,Wadi Al Safa 7,2.0,73720.0,38000,101200,774000.0,10.0,2 BHK
2021.0,Wadi Al Safa 7,3.0,105000.0,15000,210000,648895.0,16.0,3 BHK
2021.0,Warsan Fourth,0.0,22000.0,5000,5703704,260000.0,8.0,Studio
2021.0,Warsan Fourth,1.0,30000.0,1,5703704,243101.0,12.0,1 BHK
2021.0,Warsan Fourth,2.0,45000.0,10000,2193000,500000.0,9.0,2 BHK
2021.0,Warsan Fourth,3.0,65000.0,38000,178000,800000.0,8.0,3 BHK
2021.0,Zaabeel Second,1.0,86500.0,60000,130000,1492388.5,6.0,1 BHK
2021.0,Zaabeel Second,2.0,144000.0,120000,240000,2427778.0,6.0,2 BHK
2021.0,Zaabeel Second,3.0,242500.0,215000,280000,3750888.0,6.0,3 BHK
2020.0,Al Barsha First,1.0,50000.0,1000,5000000,1028630.0,5.0,1 BHK
2020.0,Al Barsha First,2.0,72000.0,8000,5000000,1438461.0,5.0,2 BHK
2020.0,Al Barsha South Fifth,0.0,25000.0,19000,280000,425000.0,6.0,Studio
2020.0,Al Barsha South Fifth,1.0,50000.0,100,120000,425000.0,12.0,1 BHK
2020.0,Al Barsha South Fifth,2.0,100000.0,5000,180000,650000.0,15.0,2 BHK
2020.0,Al Barsha South Fifth,3.0,110000.0,72000,165000,1050000.0,10.0,3 BHK
2020.0,Al Barsha South Fourth,0.0,7250000.0,13000,19339709,420000.0,1726.0,Studio
2020.0,Al Barsha South Fourth,1.0,44000.0,40,19339709,630000.0,7.0,1 BHK
2020.0,Al Barsha South Fourth,2.0,66000.0,10000,19339709,870000.0,8.0,2 BHK
2020.0,Al Barsha South Fourth,3.0,95000.0,2000,6600000,1000000.0,10.0,3 BHK
2020.0,Al Barsha South Fourth,4.0,105000.0,35000,172000,1250000.0,8.0,4 BHK
2020.0,Al Barshaa South Second,0.0,22012.0,20015,28031,495087.0,4.0,Studio
2020.0,Al Barshaa South Second,1.0,40000.0,15000,54000,726843.5,6.0,1 BHK
2020.0,Al Barshaa South Second,2.0,57000.0,45000,75000,585000.0,10.0,2 BHK
2020.0,Al Barshaa South Third,0.0,29750.0,18000,1165500,450000.0,7.0,Studio
2020.0,Al Barshaa South Third,1.0,43000.0,9019,1236000,669000.0,6.0,1 BHK
2020.0,Al Barshaa South Third,2.0,62000.0,1200,1236000,900000.0,7.0,2 BHK
2020.0,Al Barshaa South Third,3.0,309379.0,50000,1236000,1116800.0,28.0,3 BHK
2020.0,Al Goze Fourth,0.0,32000.0,12857,63000,335000.0,10.0,Studio
2020.0,Al Goze Fourth,1.0,43000.0,23077,3660000,551005.0,8.0,1 BHK
2020.0,Al Goze Fourth,2.0,53000.0,24000,3660000,894002.0,6.0,2 BHK
2020.0,Al Hebiah Fifth,0.0,31302.0,17952,4470946,250000.0,13.0,Studio
2020.0,Al Hebiah Fifth,1.0,40000.0,9500,4470946,471000.0,8.0,1 BHK
2020.0,Al Hebiah Fifth,2.0,58000.0,5227,4470946,544000.0,11.0,2 BHK
2020.0,Al Hebiah Fifth,3.0,75000.0,50000,125000,717500.0,10.0,3 BHK
2020.0,Al Hebiah First,0.0,35000.0,25000,55000,420000.0,8.0,Studio
2020.0,Al Hebiah First,1.0,47110.0,30000,110400,510000.0,9.0,1 BHK
2020.0,Al Hebiah First,2.0,75000.0,10000,121000,830000.0,9.0,2 BHK
2020.0,Al Hebiah First,3.0,114200.0,100,222000,1268150.0,9.0,3 BHK
2020.0,Al Hebiah Fourth,0.0,24000.0,997,60000,290000.0,8.0,Studio
2020.0,Al Hebiah Fourth,1.0,37000.0,18000,94000,400000.0,9.0,1 BHK
2020.0,Al Hebiah Fourth,2.0,53000.0,30000,123000,625000.0,8.0,2 BHK
2020.0,Al Hebiah Fourth,3.0,87500.0,55000,230000,1000000.0,9.0,3 BHK
2020.0,Al Hebiah Fourth,4.0,135000.0,85000,250000,4700000.0,3.0,4 BHK
2020.0,Al Hebiah Second,0.0,30000.0,25000,44000,380110.0,8.0,Studio
2020.0,Al Hebiah Second,1.0,80000.0,20000,101940,550000.0,15.0,1 BHK
2020.0,Al Hebiah Second,2.0,65000.0,23200,110000,1248000.0,5.0,2 BHK
2020.0,Al Hebiah Second,3.0,75889.0,58000,150000,908750.0,8.0,3 BHK
2020.0,Al Hebiah Sixth,1.0,35000.0,30000,105000,867000.0,4.0,1 BHK
2020.0,Al Hebiah Sixth,2.0,78500.0,40000,85000,1257000.0,6.0,2 BHK
2020.0,Al Hebiah Sixth,3.0,102500.0,40000,195000,1993000.0,5.0,3 BHK
2020.0,Al Hebiah Third,0.0,30000.0,20000,80000,487320.0,6.0,Studio
2020.0,Al Hebiah Third,1.0,50000.0,30000,68000,686340.0,7.0,1 BHK
2020.0,Al Hebiah Third,2.0,83500.0,21562,115000,1167480.0,7.0,2 BHK
2020.0,Al Hebiah Third,3.0,105000.0,12000,186000,1509730.0,7.0,3 BHK
2020.0,Al Jadaf,0.0,38000.0,18000,80000,554979.5,7.0,Studio
2020.0,Al Jadaf,1.0,52000.0,13333,660000,627750.0,8.0,1 BHK
2020.0,Al Jadaf,2.0,70000.0,7000,522000,825000.0,8.0,2 BHK
2020.0,Al Jadaf,3.0,108500.0,72,380000,1341402.0,8.0,3 BHK
2020.0,Al Khairan First,1.0,62000.0,19963,75000,1057888.0,6.0,1 BHK
2020.0,Al Khairan First,2.0,85000.0,40000,130000,1670888.0,5.0,2 BHK
2020.0,Al Khairan First,3.0,125000.0,50000,175000,2716888.0,5.0,3 BHK
2020.0,Al Khairan First,4.0,160000.0,120000,200000,4316888.0,4.0,4 BHK
2020.0,Al Kheeran,0.0,28000.0,20000,50000,380000.0,7.0,Studio
2020.0,Al Kheeran,1.0,45000.0,15000,105000,1210092.5,4.0,1 BHK
2020.0,Al Kheeran,2.0,100000.0,30000,145000,1700000.0,6.0,2 BHK
2020.0,Al Kheeran,3.0,150000.0,39786,212400,2200000.0,7.0,3 BHK
2020.0,Al Kheeran,4.0,195000.0,140000,235000,1987500.0,10.0,4 BHK
2020.0,Al Merkadh,0.0,40000.0,36000,50000,539742.0,7.0,Studio
2020.0,Al Merkadh,1.0,58000.0,35000,80000,1099063.0,5.0,1 BHK
2020.0,Al Merkadh,2.0,90000.0,60000,350000,1766713.5,5.0,2 BHK
2020.0,Al Merkadh,3.0,130000.0,90000,400000,2842106.5,5.0,3 BHK
2020.0,Al Merkadh,4.0,340000.0,50000,500000,4786650.0,7.0,4 BHK
2020.0,Al Safouh First,0.0,40000.0,23000,118000,512944.0,8.0,Studio
2020.0,Al Safouh First,1.0,53000.0,4997,75000,580000.0,9.0,1 BHK
2020.0,Al Safouh First,2.0,72000.0,40000,100000,1150000.0,6.0,2 BHK
2020.0,Al Safouh First,3.0,150000.0,89751,184615,2770120.0,5.0,3 BHK
2020.0,Al Thanyah Fifth,0.0,35000.0,10000,72000,390100.0,9.0,Studio
2020.0,Al Thanyah Fifth,1.0,50000.0,2833,144000,605000.0,8.0,1 BHK
2020.0,Al Thanyah Fifth,2.0,76000.0,500,250000,910000.0,8.0,2 BHK
2020.0,Al Thanyah Fifth,3.0,143000.0,1,430000,1415625.0,10.0,3 BHK
2020.0,Al Thanyah Fifth,4.0,190000.0,40000,443616,4900000.0,4.0,4 BHK
2020.0,Al Thanyah First,0.0,38000.0,28000,120000,615000.0,6.0,Studio
2020.0,Al Thanyah First,1.0,50000.0,20263,1150000,550000.0,9.0,1 BHK
2020.0,Al Thanyah First,2.0,70000.0,20000,7740000,897500.0,8.0,2 BHK
2020.0,Al Thanyah First,3.0,90000.0,40000,7740000,1000000.0,9.0,3 BHK
2020.0,Al Thanyah Third,0.0,38000.0,28000,60000,417500.0,9.0,Studio
2020.0,Al Thanyah Third,1.0,56000.0,10000,250000,643000.0,9.0,1 BHK
2020.0,Al Thanyah Third,2.0,95000.0,43000,440000,1130000.0,8.0,2 BHK
2020.0,Al Thanyah Third,3.0,142500.0,16000,350000,1460000.0,10.0,3 BHK
2020.0,Al Thanyah Third,4.0,245000.0,100000,494000,1730000.0,14.0,4 BHK
2020.0,Al Warsan First,0.0,20000.0,1000,1758600,235000.0,9.0,Studio
2020.0,Al Warsan First,1.0,30000.0,3000,1758600,325000.0,9.0,1 BHK
